,name,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,identity
1717,Guyard Morrigen,1,,278.0,299.0,,,,House Morrigen,,0,1,0,0,1,,,,,0,1,21.0,0,0,0,0.0635451505016722,0,knight
1718,Hallyne,1,,,,,,,Alchemists' Guild,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0869565217391304,1,head
1719,Haggo,1,Dothraki,,298299.0,,,,,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0334448160535117,0,bloodrider
1720,Hazzea,0,Ghiscari,295.0,300.0,,,,,,0,0,0,0,1,,,,,0,0,5.0,0,0,0,0.0434782608695652,0,Ghiscari
1721,Hizdahr zo Loraq,1,Ghiscari,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,1,0.444816053511705,1,Royal consorts
1722,Harma,0,Wildlings,,300.0,,,,,,0,1,1,0,1,,,,,0,0,,0,0,0,0.0535117056856187,0,captain
1723,Harry Strickland,1,,,,,,,House Strickland,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0769230769230769,1,Golden
1724,Harys Swyft,1,,,,,,,House Swyft,,1,1,1,1,1,,,,,0,1,,1,1,1,0.45150501672240795,1,Knight
1725,Harwin,0,Northmen,271.0,,,,,House Stark,,1,1,1,1,1,,,,,0,0,34.0,0,0,0,0.130434782608695,1,Outlaws
1726,Hobb,1,,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0434782608695652,1,cook
1727,High Sparrow,1,,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,1,,0,0,0,0.167224080267558,1,High
1728,Hot Pie,0,,,,,,,,,0,1,1,1,0,,,,,0,0,,0,0,0,0.183946488294314,1,baker
1729,Howland Reed,1,Crannogmen,260.0,,,,,House Reed,Jyana,1,1,1,1,1,,,,1.0,1,1,45.0,0,0,0,0.177257525083612,1,Lord
1730,Holly,1,Free Folk,283.0,300.0,,,,,,0,0,0,0,1,,,,,0,0,17.0,0,0,0,0.0568561872909698,0,spearwife
1731,Hugh,1,Valemen,,298.0,,,,House Arryn,,1,0,0,0,0,,,,,0,1,,0,0,0,0.0635451505016722,0,squire
1732,Hyle Hunt,0,,,,,,,House Hunt,,0,0,0,1,0,,,,,0,1,,0,0,0,0.103678929765886,1,knight
1733,Hoster Tully,1,Rivermen,237.0,299.0,,,,House Tully,Minisa Whent,1,1,1,1,1,,,,1.0,1,1,62.0,6,1,0,0.331103678929765,0,Lord
1734,Humfrey Hewett,1,,,,,,,House Hewett,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,head
1735,Ilyn Payne,1,Westeros,,,,,,House Payne,,1,1,1,1,1,,,,,0,1,,0,0,0,0.224080267558528,1,knight
1736,Illyrio Mopatis,1,Pentoshi,,,,,,House Targaryen,Cousin to the Prince of Pentos,1,1,1,1,1,,,,1.0,1,1,,0,0,1,0.394648829431438,1,magister
1737,Irri,0,Dothraki,283.0,,,,,House Targaryen,,1,1,1,1,1,,,,,0,0,22.0,0,0,0,0.19397993311036701,1,Dothraki
1738,Imry Florent,1,,,299.0,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0,0,0.183946488294314,0,knight
1739,Jack-Be-Lucky,1,,,,,,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0267558528428093,1,Outlaws
1740,Jacelyn Bywater,1,,,299.0,,,,House Bywater,,0,1,1,1,0,,,,,0,1,,0,0,0,0.130434782608695,0,knight
1741,Jaime Lannister,1,Westerlands,266.0,,,,,House Lannister,,1,1,1,1,1,,,,,0,1,39.0,7,1,1,1.0,1,knight
1742,Jason Mallister,1,Riverlands,,,,,,House Mallister,,1,1,1,1,1,,,,,0,1,,0,0,0,0.127090301003344,1,Lord
1743,Jeyne Poole,0,Northmen,,,,,,House Poole,Ramsay Bolton,1,1,1,1,1,,,,1.0,1,0,,1,1,1,0.38461538461538397,1,Prostitutes
1744,Jon Arryn,1,Valemen,217.0,298.0,,,,House Arryn,Jeyne Royce,1,1,1,1,1,,,,1.0,1,1,81.0,5,1,1,0.836120401337792,0,head
1745,Jon Fossoway,1,Reach,,,,,,House Fossoway of New Barrel,Janna Tyrell,0,1,0,0,0,,,,1.0,1,1,,0,0,0,0.187290969899665,1,Knight
1746,Jonos Bracken,1,,,,,,,House Bracken,,1,1,1,1,1,,,,,0,1,,0,0,0,0.190635451505016,1,Lord
1747,Justin Massey,1,,,,,,,House Massey,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0802675585284281,1,knight
1748,Kedry,1,,,300.0,,,,,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0301003344481605,0,maester
1749,Jon Snow,1,Northmen,283.0,,,,,House Stark,,1,1,1,1,1,,,,,0,1,22.0,5,1,1,1.0,1,Bastards
1750,Joss Stilwood,1,,,,,,,House Clegane,,1,1,0,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,squire
1751,Kevan Lannister,1,,244.0,300.0,,,,House Lannister,Dorna Swyft,1,1,1,1,1,,,,1.0,1,1,56.0,4,1,1,0.8695652173913041,0,knight
1752,Lady of the Leaves,0,,,,,,,,,0,0,1,1,0,,,,,0,1,,0,0,0,0.020066889632107,1,lady
1753,Lharys,1,,,298.0,,,,House Bracken,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0167224080267558,0,service
1754,Leyton Hightower,1,,,,,,,House Hightower,Rhea Florent,1,1,1,1,1,,,,1.0,1,1,,0,0,0,0.150501672240802,1,Lord
1755,Larys Strong,1,,91.0,,,,,House Strong,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.297658862876254,0,Lord
1756,Lomys,1,,,,,,,,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,maester
1757,Lewyn Martell,1,Dornish,,283.0,,,,House Martell,,1,0,1,1,1,,,,,0,1,,2,1,0,0.147157190635451,0,knight
1758,Lothar Frey,1,Rivermen,264.0,,,,,House Frey,Leonella Lefford,1,1,1,1,1,,,,1.0,1,1,41.0,1,1,0,0.17391304347826,1,Stewards
1759,Lothor Brune,1,,,,,,,House Brune of Brownhollow,,1,1,1,1,1,,,,,0,1,,0,0,0,0.13712374581939699,1,freerider
1760,Lysa Arryn,0,,266.0,300.0,,,,House Tully,Jon Arryn,0,0,0,0,0,,,,0.0,1,1,34.0,5,1,0,0.0,0,Neutrals in the War of the Five Kings
1761,Maege Mormont,0,Northmen,239.0,,,,,House Mormont,,1,1,1,1,1,,,,,0,1,66.0,1,1,0,0.13712374581939699,1,head
1762,Mad Huntsman,1,,,,,,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0367892976588628,1,owner
1763,Mance Rayder,1,Free folk,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,1,0.709030100334448,1,man
1764,Mark Mullendore,1,,,,,,,House Mullendore,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0501672240802675,1,knight
1765,Mark Ryswell,0,Northmen,,283.0,,,,House Ryswell,,1,0,0,0,0,,,,,0,1,,0,0,0,0.020066889632107,0,knight
1766,Marlon Manderly,1,,,,,,,House Manderly,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0434782608695652,1,knight
1767,Maron Greyjoy,1,Ironborn,275.0,289.0,,,,House Greyjoy,,1,1,1,1,1,,,,,0,0,14.0,4,1,0,0.140468227424749,0,Rebels
1768,Martyn Cassel,0,Northmen,,284.0,,,,House Cassel,,1,1,0,0,0,,,,,0,0,,0,0,0,0.0334448160535117,0,Rebels of Robert's Rebellion
1769,Marq Piper,1,Rivermen,,,,,,House Piper,,1,1,1,1,1,,,,,0,1,,0,0,0,0.140468227424749,1,knight
1770,Mathis Rowan,1,Reach,,,,,,House Rowan,Bethany Redwyne,1,1,1,1,1,,,,1.0,1,1,,0,0,1,0.364548494983277,1,Lord
1771,Meribald,1,,247.0,,,,,Faith of the Seven,,0,0,0,1,0,,,,,0,0,58.0,0,0,0,0.103678929765886,1,septon
1772,Mirri Maz Duur,0,Lhazareen,257.0,299.0,,,,,,1,1,1,1,1,,,,,0,1,42.0,0,0,0,0.14381270903010002,0,godswife
1773,Mikken,1,Northmen,,299.0,,,,House Stark,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0969899665551839,0,blacksmith
1774,Morros Slynt,1,,,,,,,House Slynt,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0434782608695652,1,heir
1775,Myranda Royce,0,,279.0,,,,,House Royce of the Gates of the Moon,,0,1,1,1,1,,,,,0,0,26.0,0,0,0,0.0434782608695652,1,Noblewomen
1776,Nettles,0,,113.0,,,,,Blacks,,0,0,0,0,0,,,,,0,0,100.0,0,0,0,0.0635451505016722,0,dragonseed
1777,Notch,0,,,,,,,Brotherhood without Banners,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,Smallfolk
1778,Obara Sand,0,Dornish,271.0,,,,,House Martell,,0,0,1,1,1,,,,,0,0,34.0,1,1,0,0.140468227424749,1,Bastards
1779,Ulf the White,1,,,130.0,,,,Blacks,,0,0,0,0,0,,,,,0,1,,0,0,0,0.060200668896321,0,dragonseed
1780,Pypar,1,,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0,0,0.11371237458193902,1,Rangers of the Night's Watch
1781,Roose Bolton,1,Northmen,260.0,,,,,House Bolton,Bethany Ryswell,1,1,1,1,1,,,,1.0,1,1,45.0,1,1,1,0.979933110367893,1,Lord
1782,Shireen Baratheon,0,,289.0,,,,,House Baratheon of Dragonstone,,1,1,1,1,1,,,,,0,1,16.0,4,1,0,0.23076923076923,1,Noblewomen
1783,Smiling Knight,1,,,,,,,Kingswood Brotherhood,,0,0,1,1,0,,,,,0,0,,0,0,0,0.040133779264214,1,outlaw
1784,Renly Baratheon,1,Stormlands,277.0,299.0,,,,House Baratheon,Margaery Tyrell,1,1,1,1,1,,,,1.0,1,1,22.0,2,1,1,1.0,0,Lord
1785,Theon Greyjoy,1,Ironmen,278.0,,,,,House Greyjoy,,1,1,1,1,1,,,,,0,1,27.0,4,1,1,1.0,1,Crew of the Sea Bitch
1786,Robyn Rhysling,1,,,,,,,House Rhysling,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1787,Rodrik Harlaw,1,Ironborn,,,,,,House Harlaw,,0,1,1,1,1,,,,,0,1,,0,0,0,0.160535117056856,1,Lord
1788,Wendamyr,1,,,,,,,House Greyjoy,,0,1,1,1,0,,,,,0,1,,0,0,0,0.020066889632107,1,maester
1789,Varamyr,1,Free Folk,,300.0,,,,,,0,0,1,0,1,,,,,0,0,,0,0,0,0.227424749163879,0,Wildlings
1790,Robin Potter,1,,,,,,,House Potter,,0,0,0,1,0,,,,,0,1,,0,0,0,0.020066889632107,1,knight
1791,Richard Horpe,1,,,,,,,House Horpe,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0635451505016722,1,knight
1792,Sansa Stark,0,Northmen,286.0,,,,,House Stark,Tyrion Lannister,1,1,1,1,1,,,,1.0,1,1,19.0,10,1,1,1.0,1,Musicians
1793,Vargo Hoat,1,Qohor,,300.0,,,,Brave Companions,,1,1,1,1,0,,,,,0,1,,0,0,0,0.21070234113712302,0,leader
1794,Jaqen H'ghar,1,,,,,,,Faceless Men,,0,0,0,0,0,,,,,0,0,,0,0,0,0.20066889632107002,1,Lorathi
1795,Robert Arryn,1,Valemen,292.0,,,,,House Arryn,,1,1,1,1,1,,,,,0,1,13.0,0,0,0,0.321070234113712,1,Lords of the Eyrie
1796,Rakharo,1,Dothraki,,,,,,House Targaryen,,1,1,1,1,1,,,,,0,0,,0,0,0,0.183946488294314,1,Dothraki
1797,Rhaella Targaryen,1,Valyrian,245.0,284.0,,,,House Targaryen,Aerys II Targaryen,1,0,1,1,1,,,,0.0,1,1,39.0,8,1,0,0.321070234113712,0,Royal consorts
1798,Tywin Lannister,1,,242.0,300.0,,,,House Lannister,Joanna Lannister,1,1,1,1,1,,,,0.0,1,1,58.0,5,1,1,1.0,0,Lord
1799,Shagga,1,Vale mountain clans,,,,,,Stone Crows,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0735785953177257,1,Tyrion Lannister's household
1800,Wyman Manderly,1,,239.0,,,,,House Manderly,,1,1,1,1,1,,,,,0,1,66.0,0,0,1,0.354515050167224,1,head
1801,Yellow Dick,1,Westeros,,300.0,,,,House Bolton,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0434782608695652,0,sworn
1802,Yoren,0,Westeros,,299.0,,,,Night's Watch,,1,1,1,1,0,,,,,0,0,,0,0,0,0.267558528428093,0,Wandering crows
1803,Watty,0,,,,,,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,Outlaws
1804,Skahaz mo Kandaq,0,Ghiscari,,,,,,House of Kandaq,,0,0,0,0,1,,,,,0,0,,0,0,0,0.197324414715719,1,Courtiers and followers of Daenerys Targaryen
1805,Wylis Manderly,1,,252.0,,,,,House Manderly,,1,1,1,1,1,,,,,0,1,53.0,0,0,0,0.157190635451505,1,knight
1806,Theo Wull,1,Northern mountain clans,,283.0,,,,House Wull,,1,0,1,0,0,,,,,0,0,,0,0,0,0.020066889632107,0,Rebels of Robert's Rebellion
1807,Wylla Manderly,0,,284.0,,,,,House Manderly,,0,0,0,1,1,,,,,0,0,21.0,0,0,0,0.0702341137123745,1,Noblewomen
1808,Willas Tyrell,1,,270.0,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,35.0,0,0,0,0.29096989966555104,1,Cripples
1809,Wendel Manderly,1,,254.0,299.0,,,,House Manderly,,1,1,1,1,1,,,,,0,1,45.0,0,0,0,0.13377926421404598,0,knight
1810,Simon Toyne,0,,,281.0,,,,House Toyne,,1,1,1,1,0,,,,,0,0,,0,0,0,0.0367892976588628,0,leader
1811,Steffon Baratheon,1,,246.0,278.0,,,,House Baratheon,Cassana Estermont,0,1,1,0,1,,,,0.0,1,1,32.0,2,1,1,0.371237458193979,0,Lord
1812,Shagwell,1,,,300.0,,,,Brave Companions,,0,1,1,1,0,,,,,0,0,,0,0,0,0.0836120401337792,0,jester
1813,Rickard Karstark,1,Northmen,,299.0,,,,House Karstark,,1,1,1,1,1,,,,,0,1,,1,1,0,0.23076923076923,0,Lord
1814,Senelle,1,,,300.0,,,,House Lannister,,0,0,0,1,0,,,,,0,0,,0,0,0,0.0334448160535117,0,maid
1815,Shiera Seastar,0,Westeros,178.0,,,,,House Targaryen,,0,0,0,0,1,,,,,0,0,100.0,4,1,0,0.0434782608695652,0,Great
1816,Reznak mo Reznak,1,Ghiscari,,,,,,House of Reznak,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0802675585284281,1,Courtiers and followers of Daenerys Targaryen
1817,Ronnet Connington,1,,274.0,,,,,House Connington,,0,1,1,1,1,,,,,0,1,31.0,0,0,0,0.11371237458193902,1,Knight
1818,Tytos Blackwood,1,,,,,,,House Blackwood,,1,1,1,1,1,,,,,0,1,,0,0,0,0.220735785953177,1,Lord
1819,Syrio Forel,0,Braavosi,,298.0,,,,House Stark,,1,1,1,1,1,,,,,0,0,,0,0,0,0.120401337792642,0,0
1820,Rodrik Cassel,1,Northmen,,299.0,,,,House Cassel,,1,1,1,1,1,,,,,0,1,,1,1,1,0.397993311036789,0,knight
1821,Stevron Frey,1,,233.0,299.0,,,,House Frey,Corenna Swann,1,1,1,1,1,,,,1.0,1,1,66.0,0,0,0,0.17391304347826,0,knight
1822,Steely Pate,1,,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0133779264214046,1,blacksmith
1823,Victaria Tyrell,0,,,,,,,House Tyrell,Jon Bulwer,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.13377926421404598,1,Noblewomen
1824,Jon Connington,1,Stormlands,263.0,,,,,House Connington,,0,0,1,1,1,,,,,0,1,42.0,0,0,1,0.719063545150501,1,Lord
1825,Rorge,1,,,300.0,,,,Brave Companions,,0,1,1,1,0,,,,,0,0,,0,0,0,0.167224080267558,0,Yoren
1826,Rickard Stark,1,Northmen,230.0,282.0,,,,House Stark,Lyarra Stark,1,1,1,0,1,,,,1.0,1,1,52.0,5,1,0,0.27090301003344397,0,Lord
1827,Visenya Targaryen,0,Valyrian,-28.0,44.0,,,,House Targaryen,Aegon I Targaryen,1,1,1,1,1,,,,0.0,1,1,72.0,5,1,0,0.277591973244147,0,Dragonriders
1828,Petyr Baelish,1,Valemen,268.0,,,,,House Baelish,Lysa Arryn,1,1,1,1,1,,,,0.0,1,1,37.0,5,1,1,1.0,1,head
1829,Viserys Targaryen,1,Valyrian,276.0,298.0,,,,House Targaryen,,1,1,1,1,1,,,,,0,1,22.0,11,1,1,0.622073578595317,0,heir
1830,Varys,1,,,,,,,,,1,1,1,1,1,,,,,0,1,,0,0,1,0.8996655518394642,1,master
1831,Stygg,0,,,,,,,House Greyjoy,,0,1,1,0,0,,,,,0,0,,0,0,0,0.0367892976588628,1,raider
1832,Salladhor Saan,1,Lysene,,,,,,House Baratheon of Dragonstone,,0,1,1,1,1,,,,,0,1,,0,0,0,0.187290969899665,1,Lysene
1833,Victarion Greyjoy,1,Ironborn,268.0,,,,,House Greyjoy,,1,1,1,1,1,,,,,0,1,37.0,4,1,1,0.7056856187290971,1,Crew of the Iron Victory
1834,Timeon,1,Dornish,,300.0,,,,Brave Companions,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0568561872909698,0,Sellswords
1835,Tysha,1,,271.0,,,,,,Tyrion Lannister,1,1,1,0,1,,,,1.0,1,0,34.0,1,1,0,0.130434782608695,1,girl
1836,Shae,0,,280.0,300.0,,,,,,1,1,1,1,1,,,,,0,0,20.0,0,0,0,0.29096989966555104,0,camp
1837,Spotted Cat,1,Ghiscari,,,,,,,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0501672240802675,1,pit-fighter
1838,Tormund,1,Free Folk,,,,,,,,0,0,1,1,1,,,,,0,1,,0,0,0,0.214046822742474,1,folk
1839,Rodrik Greyjoy,1,Ironborn,274.0,289.0,,,,House Greyjoy,,1,1,1,1,1,,,,,0,0,15.0,4,1,0,0.15384615384615302,0,Rebels
1840,Tyrion Lannister,1,,273.0,,,,,House Lannister,Tysha,1,1,1,1,1,,,,1.0,1,1,32.0,12,1,1,1.0,1,Dwarfs
1841,Josmyn Peckledon,1,,284.0,,,,,House Peckledon,,0,1,1,1,1,,,,,0,0,21.0,0,0,0,0.0501672240802675,1,squire
1842,Trystane Martell,1,Dornish,287.0,,,,,House Martell,,1,1,1,1,1,,,,,0,1,18.0,6,1,0,0.150501672240802,1,Nobles
1843,Rolland Storm,1,,,,,,,House Caron,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0702341137123745,1,knight
1844,Willam Dustin,1,Northmen,,283.0,,,,House Dustin,Barbrey Ryswell,1,0,0,1,1,,,,1.0,1,1,,0,0,0,0.0635451505016722,0,Lord
1845,Torrhen Karstark,1,Northmen,,298.0,,,,House Karstark,,1,1,1,1,1,,,,,0,0,,1,1,0,0.0769230769230769,0,Nobles
1846,Three Toes,1,,,,,,,Brave Companions,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,Mercenaries
1847,Ygritte,1,Wildling,280.0,299.0,,,,Mance Rayder,,0,1,1,1,1,,,,,0,0,19.0,0,0,0,0.244147157190635,0,spearwife
1848,Tyland Lannister,1,,,133.0,,,,House Lannister,,0,0,0,0,0,,,,,0,1,,0,0,1,0.354515050167224,0,knight
1849,Thoren Smallwood,1,,,299.0,,,,Night's Watch,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0869565217391304,0,ranger
1850,Rolph Spicer,0,,,,,,,House Spicer,,0,0,1,1,0,,,,,0,1,,0,0,0,0.060200668896321,1,knight
1851,Selyse Florent,0,,,,,,,House Florent,Stannis Baratheon,1,1,1,1,1,,,,1.0,1,1,,0,0,1,0.397993311036789,1,Royal consorts
1852,Tyrion Tanner,1,,300.0,,,,,House Stokeworth,,0,0,0,1,1,,,,,0,0,5.0,0,0,0,0.0501672240802675,1,Bastards
1853,Sandor Clegane,1,,270.0,300.0,,,,House Clegane,,1,1,1,1,1,,,,,0,0,30.0,1,1,1,0.695652173913043,0,Deserters
1854,Ulf son of Umar,1,Vale mountain clans,,298.0,,,,Moon Brothers,,1,0,0,0,0,,,,,0,0,,0,0,0,0.0234113712374581,0,member
1855,Urswyck,1,,,,,,,Brave Companions,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0301003344481605,1,Outlaws
1856,Clydas,1,,240.0,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,65.0,0,0,0,0.0635451505016722,1,steward
1857,Damion Lannister,1,,,,,,,House Lannister,Shiera Crakehall,0,0,1,1,1,,,,1.0,1,1,,0,0,0,0.0836120401337792,1,Castellans
1858,Kraznys mo Nakloz,1,Astapor,,299.0,,,,Good Masters,,0,0,1,0,1,,,,,0,0,,0,0,0,0.0769230769230769,0,slaver
1859,Dacey Mormont,0,Northmen,252.0,299.0,,,,House Mormont,,1,1,1,1,1,,,,,0,0,47.0,0,0,0,0.0869565217391304,0,heir
1860,Jojen Reed,1,Crannogmen,286.0,,,,,House Reed,,0,1,1,1,1,,,,,0,0,19.0,0,0,0,0.29096989966555104,1,Crannogmen
1861,Lyonel Baratheon,1,,,239.0,,,,House Baratheon,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0568561872909698,0,knight
1862,Khorane Sathmantes,0,Lyseni,,,,,,,,0,0,1,0,0,,,,,0,0,,0,0,0,0.0100334448160535,1,captain
1863,Vardis Egen,1,Valemen,249.0,298.0,,,,House Egen,,1,1,1,0,0,,,,,0,1,49.0,0,0,0,0.0903010033444816,0,knight
1864,Tya Lannister,1,,,,,,,House Baratheon,Gowen Baratheon,1,0,0,0,0,,,,1.0,1,0,,0,0,0,0.0167224080267558,1,Noblewomen
1865,Vyman,0,,,,,,,,,1,1,1,1,1,,,,,0,1,,0,0,0,0.040133779264214,1,maester
1866,Orton Merryweather,1,Reachmen,,,,,,House Merryweather,Taena of Myr,0,0,1,1,1,,,,1.0,1,1,,0,0,1,0.37458193979933097,1,Lord
1867,Jeor Mormont,1,Northmen,230.0,299.0,,,,House Mormont,,1,1,1,1,1,,,,,0,1,69.0,0,0,1,0.618729096989966,0,Lord
1868,Rhaego,0,,298299.0,298.0,,,,House Targaryen,,1,1,1,1,0,,,,,0,0,-298001.0,6,1,0,0.167224080267558,0,Stillbirths
1869,Samwell Stone,1,,,,,,,House Royce,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0133779264214046,1,bastard
1870,Mors Umber,1,Northmen,235.0,,,,,House Umber,,0,1,1,1,1,,,,,0,1,70.0,0,0,0,0.147157190635451,1,Castellans
1871,Rhaegar Frey,1,,269.0,300.0,,,,House Frey,Jeyne Beesbury,0,1,1,1,1,,,,1.0,1,0,31.0,0,0,0,0.13377926421404598,0,Nobles
1872,Parmen Crane,1,,,,,,,House Crane,,0,1,1,0,0,,,,,0,1,,0,0,0,0.040133779264214,1,knight
1873,Qyburn,1,,,,,,,House Lannister,,0,1,1,1,1,,,,,0,1,,0,0,1,0.5351170568561869,1,maester
1874,Weese,1,,,299.0,,,,House Whent,,0,1,1,1,0,,,,,0,0,,0,0,0,0.040133779264214,0,understeward
1875,Qarl the Maid,1,Ironborn,,,,,,,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0668896321070234,1,Balon
1876,Rickon Stark,1,Northmen,295.0,,,,,House Stark,,1,1,1,1,1,,,,,0,1,10.0,8,1,1,0.551839464882943,1,0
1877,Roslin Frey,1,Rivermen,282.0,,,,,House Frey,Edmure Tully,0,1,1,1,1,,,,1.0,1,0,23.0,6,1,0,0.21739130434782603,1,Noblewomen
1878,Robar Royce,1,Valemen,277.0,299.0,,,,House Royce,,1,1,1,1,0,,,,,0,1,22.0,1,1,0,0.0969899665551839,0,knight
1879,Robett Glover,1,Northmen,,,,,,House Glover,Sybelle Glover,1,1,1,1,1,,,,1.0,1,0,,0,0,0,0.167224080267558,1,Nobles
1880,Rhae Targaryen,0,Valyrian,201.0,,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.0802675585284281,0,Noblewomen
1881,Ryman Frey,1,,246.0,300.0,,,,House Frey,,0,1,1,1,1,,,,,0,1,54.0,0,0,0,0.21739130434782603,0,knight
1882,Quaithe,0,Asshai'i,,,,,,,,0,1,1,1,1,,,,,0,0,,0,0,0,0.127090301003344,1,shadowbinder
1883,Rolly Duckfield,1,,,,,,,House Targaryen,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0869565217391304,1,knight
1884,Togg Joth,1,Ibbenese,,,,,,Brave Companions,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0167224080267558,1,Mercenaries
1885,Taena of Myr,0,Myrish,276.0,,,,,House Merryweather,Orton Merryweather,0,0,1,1,1,,,,1.0,1,0,29.0,0,0,0,0.11371237458193902,1,Companions and ladies-in-waiting of Margaery Tyrell
1886,Pyg,0,,,300.0,,,,Brave Companions,,0,0,1,1,0,,,,,0,0,,0,0,0,0.0468227424749163,0,Mercenaries
1887,Stonesnake,1,,250.0,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,55.0,0,0,0,0.0568561872909698,1,ranger
1888,Tycho Nestoris,1,Braavosi,,,,,,Iron Bank of Braavos,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0869565217391304,1,representative
1889,Tanselle,0,Dornishmen,,,,,,,,0,0,0,0,0,,,,,0,0,,0,0,0,0.020066889632107,1,puppeteer
1890,Rhaelle Targaryen,0,,229.0,,,,,House Targaryen,Ormund Baratheon,0,0,0,1,1,,,,1.0,1,1,76.0,0,0,0,0.13712374581939699,1,Cupbearers
1891,Tom of Sevenstreams,1,,240.0,,,,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,65.0,0,0,0,0.15384615384615302,1,singer
1892,Shyra Errol,0,,,,,,,House Errol,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,1,head
1893,Steelskin,1,Ghiscari,,,,,,House of Loraq,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0167224080267558,1,pit-fighter
1894,Val,0,Free folk,,,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.140468227424749,1,Warrior Women
1895,Satin,1,,280.0,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,25.0,0,0,0,0.103678929765886,1,recruit
1896,Xaro Xhoan Daxos,1,Qartheen,,,,,,Thirteen,,0,1,1,1,1,,,,,0,0,,0,0,0,0.244147157190635,1,merchant
1897,Maelor Targaryen,1,,127.0,130.0,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,3.0,0,0,0,0.18060200668896303,0,Greens
1898,Arianne Martell,0,Dornishmen,276.0,,,,,House Martell,,1,1,1,1,1,,,,,0,1,29.0,0,0,1,0.57190635451505,1,POV characters
1899,Damon Dance-for-Me,1,,,,,,,House Bolton,,0,0,0,0,1,,,,,0,0,,0,0,0,0.0334448160535117,1,sworn
1900,Alysanne Targaryen,0,,,,Alyssa Velaryon,Aenys I Targaryen,,,,0,0,0,0,0,1.0,0.0,,,0,0,,0,0,0,0.277591973244147,0,consort
1901,Baela Targaryen,0,Valyrian,116.0,,,,,House Targaryen,Alyn Velaryon,0,0,0,0,0,,,,0.0,1,1,100.0,0,0,0,0.127090301003344,0,Blacks
1902,Brandon Stark,1,Northmen,262.0,282.0,,,,House Stark,,1,1,1,0,1,,,,,0,0,20.0,0,0,1,0.34782608695652095,0,Statues
