,name,male,culture,house,book1,book2,book3,book4,book5,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,popularity,identity,isAlive
1901,Baela Targaryen,0,Valyrian,House Targaryen,0,0,0,0,0,1,1,100,0,0,0.127090301,knight,0
1902,Brandon Stark,1,Northmen,House Stark,1,1,1,0,1,0,0,20,0,0,0.347826087,official,0
1903,Dunstan Drumm,1,Ironborn,House Drumm,0,1,1,1,1,0,1,93,0,0,0.076923077,warrior,1
1904,Daemon Sand,1,Dornish,House Allyrion,0,0,1,1,1,0,1,,0,0,0.073578595,knight,1
1905,Jafer Flowers,1,,Night's Watch,1,0,0,0,0,0,0,,0,0,0.043478261,warrior,0
1906,Lysono Maar,1,Lyseni,Golden Company,0,0,0,0,1,0,0,,0,0,0.02006689,official,1
1907,Mycah,1,Westeros,,1,1,1,0,0,0,0,13,0,0,0.10367893,smallfolk,0
1908,Joyeuse Erenford,1,,House Erenford,1,1,1,1,1,1,1,23,0,0,0.043478261,noble,1
1909,Rossart,1,,Alchemists' Guild,0,1,1,1,0,0,1,,0,0,0.367892977,lord,0
1910,Tyene Sand,0,Dornish,House Martell,0,0,1,1,1,0,0,29,1,1,0.137123746,warrior,1
1911,Waymar Royce,1,Valemen,House Royce,1,1,1,1,0,0,1,19,1,1,0.123745819,knight,0
1912,Stiv,0,Wildlings,Night's Watch,1,0,0,0,0,0,0,,0,0,0.033444816,warrior,0
1913,Daemon II Blackfyre,1,,House Blackfyre,0,0,0,0,0,0,1,23,5,1,0.227424749,noble,0
1914,Chataya,0,Summer Isles,Chataya's brothel,1,1,1,0,0,0,0,,0,0,0.073578595,smallfolk,1
1915,Hugh Hammer,1,,Blacks,0,0,0,0,0,0,1,,0,0,0.076923077,knight,0
1916,Tygett Lannister,1,,House Lannister,1,1,1,1,1,1,1,55,0,0,0.110367893,knight,1
1917,Sarella Sand,0,Dornishmen,House Martell,0,0,1,1,1,0,0,25,1,1,0.10367893,smallfolk,1
1918,Rhaegar Targaryen,1,Valyrian,House Targaryen,1,1,1,1,1,1,1,24,11,1,0.799331104,prince,0
1919,Drogo,0,Dothraki,,1,1,1,0,1,1,0,32,5,1,0.558528428,warrior,0
1920,Dunsen,1,,House Clegane,0,1,1,1,1,0,0,,0,0,0.040133779,smallfolk,1
1921,Barra,1,,House Baratheon,1,1,0,0,1,0,0,1,1,1,0.107023411,smallfolk,0
1922,Bethany Bolton,1,Northmen,House Bolton,0,0,0,1,1,1,1,,0,0,0.043478261,noble,1
1923,Desmond Grell,0,,House Grell,1,1,1,1,0,0,1,68,0,0,0.076923077,official,1
1924,Devan Seaworth,1,,House Seaworth,0,1,1,1,1,0,0,18,0,0,0.093645485,noble,1
1925,Gendry,1,,brotherhood without banners,1,1,1,1,0,0,1,21,2,1,0.43812709,knight,1
1926,Gran Goodbrother,1,Ironborn,House Goodbrother,0,0,0,1,0,0,0,,0,0,0.026755853,noble,1
1927,Loras Tyrell,1,The Reach,House Tyrell,1,1,1,1,1,0,1,23,2,1,0.665551839,lord,1
1928,Ricasso,0,,House Martell,0,0,0,1,1,0,1,,0,0,0.070234114,smallfolk,1
1929,Stalwart Shield,0,,Unsullied,0,0,0,0,1,0,0,,0,0,0.043478261,warrior,0
1930,Yohn Royce,1,Valemen,House Royce,1,1,1,1,1,0,1,,2,1,0.170568562,lord,1
1931,Yandry,1,,House Targaryen,0,0,0,0,1,1,0,,0,0,0.050167224,warrior,1
1932,Tarle,1,Ironborn,Drowned men,0,0,0,1,0,0,0,,0,0,0.026755853,official,1
1933,Temmo,1,Dothraki,,0,0,1,0,0,0,0,,0,0,0.02006689,warrior,1
1934,Rohanne Webber,0,,House Webber,0,0,0,0,0,1,1,100,0,0,0.170568562,lord,0
1935,Gormond Goodbrother,1,Ironborn,House Goodbrother,0,0,0,1,0,0,0,23,0,0,0.040133779,noble,1
1936,Walder Rivers,1,Rivermen,House Frey,1,1,1,1,1,1,1,,0,0,0.080267559,knight,1
1937,Symon Silver Tongue,1,,,0,1,1,0,1,0,0,,0,0,0.046822742,smallfolk,0
1938,Moqorro,1,,R'hllor,0,0,0,0,1,0,1,,0,0,0.123745819,official,1
1939,Meg,0,,Brotherhood Without Banners,0,0,0,1,0,0,0,,0,0,0.010033445,warrior,1
1940,Laena Velaryon,0,Valyrian,House Velaryon,0,0,0,0,0,1,0,27,0,0,0.140468227,knight,0
1941,Luwin,1,Westeros,House Stark,1,1,1,1,1,0,0,,0,0,0.351170569,official,0
1942,Reek,1,,House Bolton,0,1,0,1,1,0,0,,0,0,0.096989967,smallfolk,0
1943,Symeon Star-Eyes,1,,,1,1,1,1,1,0,0,,0,0,0.030100334,knight,1
1944,Coldhands,1,,Three-eyed crow,0,0,1,1,1,0,0,,0,0,0.130434783,warrior,1
1945,Tytos Lannister,1,,House Lannister,0,0,1,1,1,1,1,47,4,1,0.210702341,lord,0
